Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,RT_Bool_Hand.thisRepN,RT_Bool_Hand.thisTrialN,RT_Bool_Hand.thisN,RT_Bool_Hand.thisIndex,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,TR_Bool_Hand.thisRepN,TR_Bool_Hand.thisTrialN,TR_Bool_Hand.thisN,TR_Bool_Hand.thisIndex,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Penalty_Bool_Hand.thisRepN,TR_Penalty_Bool_Hand.thisTrialN,TR_Penalty_Bool_Hand.thisN,TR_Penalty_Bool_Hand.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,CR_Old_Grp_B_Bool.thisRepN,CR_Old_Grp_B_Bool.thisTrialN,CR_Old_Grp_B_Bool.thisN,CR_Old_Grp_B_Bool.thisIndex,CR_Old_Iter_Ctx1.thisRepN,CR_Old_Iter_Ctx1.thisTrialN,CR_Old_Iter_Ctx1.thisN,CR_Old_Iter_Ctx1.thisIndex,CR_Old_Iter_Ctx2.thisRepN,CR_Old_Iter_Ctx2.thisTrialN,CR_Old_Iter_Ctx2.thisN,CR_Old_Iter_Ctx2.thisIndex,CR_Old_Grp_R_Bool.thisRepN,CR_Old_Grp_R_Bool.thisTrialN,CR_Old_Grp_R_Bool.thisN,CR_Old_Grp_R_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,Instr_RT_Day1_Bool.thisRepN,Instr_RT_Day1_Bool.thisTrialN,Instr_RT_Day1_Bool.thisN,Instr_RT_Day1_Bool.thisIndex,Instr_RT_Days_Bool.thisRepN,Instr_RT_Days_Bool.thisTrialN,Instr_RT_Days_Bool.thisN,Instr_RT_Days_Bool.thisIndex,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,TR_Old_Bool.thisRepN,TR_Old_Bool.thisTrialN,TR_Old_Bool.thisN,TR_Old_Bool.thisIndex,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Iter.thisRepN,TR_Iter.thisTrialN,TR_Iter.thisN,TR_Iter.thisIndex,TR_Feedback_Bool.thisRepN,TR_Feedback_Bool.thisTrialN,TR_Feedback_Bool.thisN,TR_Feedback_Bool.thisIndex,TR_Penalty_Bool.thisRepN,TR_Penalty_Bool.thisTrialN,TR_Penalty_Bool.thisN,TR_Penalty_Bool.thisIndex,stim_key_map_ctx1,stim_key_map_ctx2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_RT_Hand_Rext.started,Instr_RT_Hand_Rext.stopped,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,Instr_RT_Hand_Key.started,Instr_RT_Hand_Key.stopped,Symbol,Finger,Block_Type,Remap,Trial_Count,Set_Prep_Time,Block_Num,Grp_B,Grp_R,Day,RT_Circle_Frame_Hand.started,RT_Circle_Frame_Hand.stopped,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,RT_Press_Hand.started,RT_Press_Hand.stopped,RT_HandShape.started,RT_HandShape.stopped,RT_Stim_Hand.started,RT_Stim_Hand.stopped,RT_Circle_Frame_Feedback.started,RT_Circle_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,Post_Trial_Circle_Frame.started,Post_Trial_Circle_Frame.stopped,instr_HAND_TR_text.started,instr_HAND_TR_text.stopped,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_HAND_TR_press.started,Instr_HAND_TR_press.stopped,Instr_Block_Num_Text.started,Instr_Block_Num_Text.stopped,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Instr_Block_Num_Press.started,Instr_Block_Num_Press.stopped,TR_too_early,TR_too_late,TR_Circle_Hand.started,TR_Circle_Hand.stopped,TR_Circle_Frame_Hand.started,TR_Circle_Frame_Hand.stopped,TR_HandShape.started,TR_HandShape.stopped,TR_Stim_Hand.started,TR_Stim_Hand.stopped,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Press_Hand.started,TR_Press_Hand.stopped,Tr_Circle_Frame_Feedback.started,Tr_Circle_Frame_Feedback.stopped,TR_Feedback_Text.started,TR_Feedback_Text.stopped,TR_Feedback_Image.started,TR_Feedback_Image.stopped,Instr_CR_Old_Text_Ctx1.started,Instr_CR_Old_Text_Ctx1.stopped,Instr_CR_Old_Press_Ctx1.keys,Instr_CR_Old_Press_Ctx1.rt,Instr_CR_Old_Press_Ctx1.started,Instr_CR_Old_Press_Ctx1.stopped,Shape,ctx,Repeat_Count,Brp_R,RT_Circle_Fame.started,RT_Circle_Fame.stopped,RT_Ctx.started,RT_Ctx.stopped,RT_Stim_Image.started,RT_Stim_Image.stopped,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Press.started,RT_Press.stopped,Instr_CR_Old_Text_Ctx2.started,Instr_CR_Old_Text_Ctx2.stopped,Instr_CR_Old_Press_Ctx2.keys,Instr_CR_Old_Press_Ctx2.rt,Instr_CR_Old_Press_Ctx2.started,Instr_CR_Old_Press_Ctx2.stopped,Instr_RT_Day1_Text.started,Instr_RT_Day1_Text.stopped,Instr_RT_Day1_Press.keys,Instr_RT_Day1_Press.rt,Instr_RT_Day1_Press.started,Instr_RT_Day1_Press.stopped,Instr_TR_text.started,Instr_TR_text.stopped,Instr_TR_Press.keys,Instr_TR_Press.rt,Instr_TR_Press.started,Instr_TR_Press.stopped,TR_Circle_Frame.started,TR_Circle_Frame.stopped,TR_Circle.started,TR_Circle.stopped,TR_Ctx.started,TR_Ctx.stopped,TR_Stim_Image.started,TR_Stim_Image.stopped,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Press.started,TR_Press.stopped,TR_Circle_Frame_Penalty.started,TR_Circle_Frame_Penalty.stopped,TR_Penalty_Text.started,TR_Penalty_Text.stopped,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Press.started,TR_Penalty_Press.stopped,participant,day,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR_Old,0,6,0.9514304853003563,1,1,,1,,,,,,,,,,,,62.7798612001352,None,62.7798612001352,None,63.11465630005114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,0,0,61.31366200000048,61.31366200000048,61.31366200000048,None,61.31366200000048,None,l,1,1.3856619000434875,61.31366200000048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR_Old,0,7,0.2685020914897698,1,1,,1,,,,,,,,,,,,64.3088999001775,None,64.3088999001775,None,64.62108960002661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,0,0,63.34295279998332,63.34295279998332,63.34295279998332,None,63.34295279998332,None,h,1,0.884307200089097,63.34295279998332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,u,CR_Old,0,8,0.6293579595769714,1,1,,1,,,,,,,,,,,,65.75031030015089,None,65.75031030015089,None,66.08304100017995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,2,0,0,64.84811699995771,64.84811699995771,64.84811699995771,None,64.84811699995771,None,u,1,0.8193233001511544,64.84811699995771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR_Old,0,9,0.04216248271034617,1,1,,1,,,,,,,,,,,,67.18781760009006,None,67.18781760009006,None,68.20639790012501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,0,0,66.3102931000758,66.3102931000758,66.3102931000758,None,66.3102931000758,None,l,0,0.8049878000747412,66.3102931000758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR_Old,0,9,0.7389410398538399,1,1,,1,,,,,,,,,,,,68.96751740016043,None,68.96751740016043,None,69.28371180011891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,1,0,68.41964780003764,68.41964780003764,68.41964780003764,None,68.41964780003764,None,h,1,0.46376519999466836,68.41964780003764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR_Old,0,10,0.7216331367594904,1,1,,1,,,,,,,,,,,,70.35897960001603,None,70.35897960001603,None,70.67576010012999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,0,0,69.51052590017207,69.51052590017207,69.51052590017207,None,69.51052590017207,None,l,1,0.7726380000822246,69.51052590017207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR_Old,0,11,1.0583408271108623,1,1,,1,,,,,,,,,,,,72.97584370011464,None,72.97584370011464,None,73.99594780011103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,0,0,70.88569280016236,70.88569280016236,70.88569280016236,None,70.88569280016236,None,u,0,2.013582299929112,70.88569280016236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR_Old,0,11,0.04194123473276412,1,1,,1,,,,,,,,,,,,75.49758490012027,None,75.49758490012027,None,75.82776780007407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,1,0,74.23625009995885,74.23625009995885,74.23625009995885,None,74.23625009995885,None,h,1,1.1829820000566542,74.23625009995885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR_Old,0,12,0.7388025682245003,1,1,,1,,,,,,,,,,,,77.90085750003345,None,77.90085750003345,None,78.92093700007536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,0,0,76.06327190017328,76.06327190017328,76.06327190017328,None,76.06327190017328,None,l,0,1.7800578998867422,76.06327190017328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR_Old,0,12,0.8105094922015561,1,1,,1,,,,,,,,,,,,79.48872200003825,None,79.48872200003825,None,79.80992400017567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,1,0,79.15076550003141,79.15076550003141,79.15076550003141,None,79.15076550003141,None,i,1,0.26857690000906587,79.15076550003141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR_Old,0,13,1.0255934243822142,1,1,,1,,,,,,,,,,,,80.59824980003759,None,80.59824980003759,None,80.92714740009978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,0,0,80.03026180015877,80.03026180015877,80.03026180015877,None,80.03026180015877,None,i,1,0.485033200122416,80.03026180015877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR_Old,0,14,1.2166737785395552,1,1,,1,,,,,,,,,,,,82.17959220008925,None,82.17959220008925,None,82.50960330013186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,0,0,81.14562049997039,81.14562049997039,81.14562049997039,None,81.14562049997039,None,l,1,0.9624345998745412,81.14562049997039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,u,CR_Old,0,15,0.34132270801979336,1,1,,1,,,,,,,,,,,,83.30360230011865,None,83.30360230011865,None,83.62347920006141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,2,0,0,82.73063060012646,82.73063060012646,82.73063060012646,None,82.73063060012646,None,u,1,0.5045717000029981,82.73063060012646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,l,RT,0,0,1.2436134175803184,1,1,,1,,,,,,,,,,,,85.9367518001236,None,85.9367518001236,None,86.94235580018722,None,,,,,,,84.70949620008469,None,h,0.5178551999852061,84.70949620008469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,1,0,0,85.24491120013408,85.24491120013408,85.24491120013408,None,85.24491120013408,None,h,0,0.6543610000517219,85.24491120013408,None,,,,,,,83.84289710014127,None,h,0.840396499959752,83.84289710014127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,i,RT,0,1,1.2461394804243562,1,1,,1,,,,,,,,,,,,87.66161660011858,None,87.66161660011858,None,88.6754012000747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,1,0,0,87.1423013000749,87.1423013000749,87.1423013000749,None,87.1423013000749,None,u,0,0.5008869001176208,87.1423013000749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,u,RT,0,2,0.47799807103223824,1,1,,1,,,,,,,,,,,,89.89515700004995,None,89.89515700004995,None,90.90902390005067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,1,0,0,88.8767238999717,88.8767238999717,88.8767238999717,None,88.8767238999717,None,i,0,0.9984943000599742,88.8767238999717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,u,RT,0,3,0.25284931055330184,1,1,,1,,,,,,,,,,,,92.76195090007968,None,92.76195090007968,None,93.7759420000948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,1,0,0,91.10927999997512,91.10927999997512,91.10927999997512,None,91.10927999997512,None,l,0,1.621820000000298,91.10927999997512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,i,TR,0,0,0.48665133268154137,1,1,,1,,,,,,,,,,,,,,,,97.54233680013567,None,,,,,,,94.72590270009823,None,h,0.797309200046584,94.72590270009823,None,0,0,,,,,,,,,,,,,,97.23202750016935,None,97.23202750016935,None,97.23202750016935,None,,,,,,,media/dnnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,93.97792820003815,None,h,0.7212361998390406,93.97792820003815,None,95.54597830004059,95.54597830004059,95.54597830004059,None,95.54597830004059,None,96.64299140009098,None,u,0,1.6571156000718474,95.54597830004059,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,2,l,TR,0,1,0.972279251751875,1,1,,1,,,,,,,,,,,,,,,,99.75942720007151,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,99.45380020001903,None,99.45380020001903,None,99.45380020001903,None,,,,,,,media/dinb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.74231000011787,97.74231000011787,97.74231000011787,None,97.74231000011787,None,98.35966840013862,None,l,1,1.676756199914962,97.74231000011787,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,0,h,TR,0,2,0.435919603906755,1,1,,1,,,,,,,,,,,,,,,,102.0273174000904,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,101.71717169997282,None,101.71717169997282,None,101.71717169997282,None,,,,,,,media/djnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96200589998625,99.96200589998625,99.96200589998625,None,99.96200589998625,None,101.10927610006183,None,h,1,1.7291683999355882,99.96200589998625,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3,i,TR,0,3,0.5280328224130069,1,1,,1,,,,,,,,,,,,,,,,104.24250970012508,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,103.93246400007047,None,103.93246400007047,None,103.93246400007047,None,,,,,,,media/ddnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.243581000017,102.243581000017,102.243581000017,None,102.243581000017,None,103.30938120000064,None,u,0,1.6554809000808746,102.243581000017,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,u,TR,0,0,0.9503720382413527,2,1,,1,,,,,,,,,,,,,,,,124.37595430016518,None,,,,,,,104.45099569996819,None,h,17.88832170004025,104.45099569996819,None,0,0,,,,,,,,,,,,,,124.0624576001428,None,124.0624576001428,None,124.0624576001428,None,,,,,,,media/dinb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.36145660001785,122.36145660001785,122.36145660001785,None,122.36145660001785,None,122.99329420016147,None,u,1,1.6578640998341143,122.36145660001785,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,2,l,TR,0,1,0.898753533747553,2,1,,1,,,,,,,,,,,,,,,,126.42603570013307,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,126.11305380007252,None,126.11305380007252,None,126.11305380007252,None,,,,,,,media/dinb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.57703820010647,124.57703820010647,124.57703820010647,None,124.57703820010647,None,125.25985000003129,None,i,0,1.5060007001738995,124.57703820010647,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1,h,TR,0,2,0.2426836934541019,2,1,,1,,,,,,,,,,,,,,,,128.52656030002981,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,128.21858120011166,None,128.21858120011166,None,128.21858120011166,None,,,,,,,media/dnnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.62896050000563,126.62896050000563,126.62896050000563,None,126.62896050000563,None,127.9759822001215,None,l,0,1.5502583000343293,126.62896050000563,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
