Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,RT_Bool_Hand.thisRepN,RT_Bool_Hand.thisTrialN,RT_Bool_Hand.thisN,RT_Bool_Hand.thisIndex,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,TR_Bool_Hand.thisRepN,TR_Bool_Hand.thisTrialN,TR_Bool_Hand.thisN,TR_Bool_Hand.thisIndex,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Penalty_Bool_Hand.thisRepN,TR_Penalty_Bool_Hand.thisTrialN,TR_Penalty_Bool_Hand.thisN,TR_Penalty_Bool_Hand.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,CR_Old_Grp_B_Bool.thisRepN,CR_Old_Grp_B_Bool.thisTrialN,CR_Old_Grp_B_Bool.thisN,CR_Old_Grp_B_Bool.thisIndex,CR_Old_Iter_Ctx1.thisRepN,CR_Old_Iter_Ctx1.thisTrialN,CR_Old_Iter_Ctx1.thisN,CR_Old_Iter_Ctx1.thisIndex,CR_Old_Iter_Ctx2.thisRepN,CR_Old_Iter_Ctx2.thisTrialN,CR_Old_Iter_Ctx2.thisN,CR_Old_Iter_Ctx2.thisIndex,CR_Old_Grp_R_Bool.thisRepN,CR_Old_Grp_R_Bool.thisTrialN,CR_Old_Grp_R_Bool.thisN,CR_Old_Grp_R_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,Instr_RT_Day1_Bool.thisRepN,Instr_RT_Day1_Bool.thisTrialN,Instr_RT_Day1_Bool.thisN,Instr_RT_Day1_Bool.thisIndex,Instr_RT_Days_Bool.thisRepN,Instr_RT_Days_Bool.thisTrialN,Instr_RT_Days_Bool.thisN,Instr_RT_Days_Bool.thisIndex,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,stim_key_map_ctx1,stim_key_map_ctx2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_RT_Hand_Rext.started,Instr_RT_Hand_Rext.stopped,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,Instr_RT_Hand_Key.started,Instr_RT_Hand_Key.stopped,Symbol,Finger,Block_Type,Remap,Trial_Count,Set_Prep_Time,Block_Num,Grp_B,Grp_R,Day,RT_Circle_Frame_Hand.started,RT_Circle_Frame_Hand.stopped,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,RT_Press_Hand.started,RT_Press_Hand.stopped,RT_HandShape.started,RT_HandShape.stopped,RT_Stim_Hand.started,RT_Stim_Hand.stopped,RT_Circle_Frame_Feedback.started,RT_Circle_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,Post_Trial_Circle_Frame.started,Post_Trial_Circle_Frame.stopped,instr_HAND_TR_text.started,instr_HAND_TR_text.stopped,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_HAND_TR_press.started,Instr_HAND_TR_press.stopped,Instr_Block_Num_Text.started,Instr_Block_Num_Text.stopped,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Instr_Block_Num_Press.started,Instr_Block_Num_Press.stopped,TR_too_early,TR_too_late,TR_Circle_Hand.started,TR_Circle_Hand.stopped,TR_Circle_Frame_Hand.started,TR_Circle_Frame_Hand.stopped,TR_HandShape.started,TR_HandShape.stopped,TR_Stim_Hand.started,TR_Stim_Hand.stopped,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Press_Hand.started,TR_Press_Hand.stopped,Tr_Circle_Frame_Feedback.started,Tr_Circle_Frame_Feedback.stopped,TR_Feedback_Text.started,TR_Feedback_Text.stopped,TR_Feedback_Image.started,TR_Feedback_Image.stopped,Instr_CR_Old_Text_Ctx1.started,Instr_CR_Old_Text_Ctx1.stopped,Instr_CR_Old_Press_Ctx1.keys,Instr_CR_Old_Press_Ctx1.rt,Instr_CR_Old_Press_Ctx1.started,Instr_CR_Old_Press_Ctx1.stopped,Shape,ctx,Repeat_Count,Brp_R,RT_Circle_Fame.started,RT_Circle_Fame.stopped,RT_Ctx.started,RT_Ctx.stopped,RT_Stim_Image.started,RT_Stim_Image.stopped,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Press.started,RT_Press.stopped,Instr_CR_Old_Text_Ctx2.started,Instr_CR_Old_Text_Ctx2.stopped,Instr_CR_Old_Press_Ctx2.keys,Instr_CR_Old_Press_Ctx2.rt,Instr_CR_Old_Press_Ctx2.started,Instr_CR_Old_Press_Ctx2.stopped,Instr_RT_Day1_Text.started,Instr_RT_Day1_Text.stopped,Instr_RT_Day1_Press.keys,Instr_RT_Day1_Press.rt,Instr_RT_Day1_Press.started,Instr_RT_Day1_Press.stopped,participant,day,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,u,CR,0,9,0.8996797012489655,1,1,,1,,,,,,,,,,,,36.092535900184885,None,36.092535900184885,None,36.442538800183684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,1,0,0,34.84244090016,34.84244090016,34.84244090016,None,34.84244090016,None,u,1,1.1671838001348078,34.84244090016,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,i,CR,0,10,0.7573325445112913,1,1,,1,,,,,,,,,,,,37.232666100142524,None,37.232666100142524,None,37.545706200180575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,1,0,0,36.68382799997926,36.68382799997926,36.68382799997926,None,36.68382799997926,None,i,1,0.4619081998243928,36.68382799997926,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,i,CR,0,11,0.7062292874838718,1,1,,1,,,,,,,,,,,,38.42814440000802,None,38.42814440000802,None,38.76640660013072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,1,0,0,37.77346960012801,37.77346960012801,37.77346960012801,None,37.77346960012801,None,i,1,0.5734931998886168,37.77346960012801,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,h,CR,0,12,0.9809928403591079,1,1,,1,,,,,,,,,,,,39.54801700008102,None,39.54801700008102,None,39.879513000138104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,1,0,0,38.97986500011757,38.97986500011757,38.97986500011757,None,38.97986500011757,None,h,1,0.5018015000969172,38.97986500011757,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,l,CR,0,13,1.252796452835192,1,1,,1,,,,,,,,,,,,40.71757910004817,None,40.71757910004817,None,41.028752100188285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,1,0,0,40.09639489999972,40.09639489999972,40.09639489999972,None,40.09639489999972,None,l,1,0.5532190999947488,40.09639489999972,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,0,0.00399626339162551,1,1,,1,,,,,,,,,,,,45.751772599993274,None,45.751772599993274,None,46.76445080013946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,0,0,44.546215899987146,44.546215899987146,44.546215899987146,None,44.546215899987146,None,u,0,1.1206676000729203,44.546215899987146,None,41.25420940015465,None,h,3.2675392001401633,41.25420940015465,None,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,0,0.520988883371881,1,1,,1,,,,,,,,,,,,47.358693700050935,None,47.358693700050935,None,48.379506500205025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,1,0,46.9822263000533,46.9822263000533,46.9822263000533,None,46.9822263000533,None,h,0,0.2994494999293238,46.9822263000533,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,0,0.17735484291194226,1,1,,1,,,,,,,,,,,,48.921727400040254,None,48.921727400040254,None,49.92932940018363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,2,0,48.6173231001012,48.6173231001012,48.6173231001012,None,48.6173231001012,None,i,0,0.24109299993142486,48.6173231001012,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,0,0.7086938267556964,1,1,,1,,,,,,,,,,,,50.34534990019165,None,50.34534990019165,None,50.67491750000045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,3,0,50.156052300008014,50.156052300008014,50.156052300008014,None,50.156052300008014,None,l,1,0.09364010021090508,50.156052300008014,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR,0,1,0.6995460330227599,1,1,,1,,,,,,,,,,,,51.80707350000739,None,51.80707350000739,None,52.13534969999455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,0,0,50.898335500154644,50.898335500154644,50.898335500154644,None,50.898335500154644,None,i,1,0.8314101998694241,50.898335500154644,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR,0,2,0.24066421630168722,1,1,,1,,,,,,,,,,,,53.0702916001901,None,53.0702916001901,None,53.39848010009155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,0,0,52.37101720017381,52.37101720017381,52.37101720017381,None,52.37101720017381,None,i,1,0.6151238000020385,52.37101720017381,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR,0,3,0.09593925361696454,1,1,,1,,,,,,,,,,,,54.777100400067866,None,54.777100400067866,None,55.0980669001583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,0,0,53.624395300168544,53.624395300168544,53.624395300168544,None,53.624395300168544,None,h,1,1.0732261999510229,53.624395300168544,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,u,CR,0,4,0.49559678330739065,1,1,,1,,,,,,,,,,,,55.895935400156304,None,55.895935400156304,None,56.245050800032914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,2,0,0,55.32349460013211,55.32349460013211,55.32349460013211,None,55.32349460013211,None,u,1,0.48642980004660785,55.32349460013211,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,5,0.9696495810666129,1,1,,1,,,,,,,,,,,,57.731402000179514,None,57.731402000179514,None,58.76992990006693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,0,0,56.47782160015777,56.47782160015777,56.47782160015777,None,56.47782160015777,None,i,0,1.1720320000313222,56.47782160015777,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,5,0.5589999599739561,1,1,,1,,,,,,,,,,,,59.3330496000126,None,59.3330496000126,None,59.64538010000251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,1,0,59.005517800105736,59.005517800105736,59.005517800105736,None,59.005517800105736,None,l,1,0.25992340012453496,59.005517800105736,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,u,CR,0,6,1.0489720133038989,1,1,,1,,,,,,,,,,,,60.24553860002197,None,60.24553860002197,None,61.28479850012809,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,2,0,0,59.863140400033444,59.863140400033444,59.863140400033444,None,59.863140400033444,None,i,0,0.3143412000499666,59.863140400033444,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,u,CR,0,6,0.59413950564618,1,1,,1,,,,,,,,,,,,61.86835220013745,None,61.86835220013745,None,62.19326369999908,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,2,1,0,61.51235099998303,61.51235099998303,61.51235099998303,None,61.51235099998303,None,u,1,0.28134440002031624,61.51235099998303,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR,0,7,0.6878332194487573,1,1,,1,,,,,,,,,,,,62.95686010015197,None,62.95686010015197,None,63.295645700069144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,0,0,62.43625340005383,62.43625340005383,62.43625340005383,None,62.43625340005383,None,h,1,0.42915280000306666,62.43625340005383,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,8,0.14480601901656054,1,1,,1,,,,,,,,,,,,64.35461370018311,None,64.35461370018311,None,64.67127940012142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,0,0,63.52768850000575,63.52768850000575,63.52768850000575,None,63.52768850000575,None,l,1,0.7379221001174301,63.52768850000575,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR,0,9,1.1378612004382438,1,1,,1,,,,,,,,,,,,65.83599669998512,None,65.83599669998512,None,66.14575910009444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,0,0,64.89152440009639,64.89152440009639,64.89152440009639,None,64.89152440009639,None,h,1,0.862680200021714,64.89152440009639,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR,0,10,0.4410867935205016,1,1,,1,,,,,,,,,,,,67.1128989001736,None,67.1128989001736,None,68.1317515000701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,0,0,66.37596200010739,66.37596200010739,66.37596200010739,None,66.37596200010739,None,l,0,0.649951099883765,66.37596200010739,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR,0,10,0.5506063953312568,1,1,,1,,,,,,,,,,,,68.651522600092,None,68.651522600092,None,68.97259670007043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,1,0,68.34752270020545,68.34752270020545,68.34752270020545,None,68.34752270020545,None,i,1,0.2305280000437051,68.34752270020545,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,u,CR,0,11,0.20497752320788587,1,1,,1,,,,,,,,,,,,70.0457628001459,None,70.0457628001459,None,70.39273379999213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,2,0,0,69.18175230012275,69.18175230012275,69.18175230012275,None,69.18175230012275,None,u,1,0.7805155001115054,69.18175230012275,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,h,CR,0,12,0.49438373025417093,1,1,,1,,,,,,,,,,,,71.53491600020789,None,71.53491600020789,None,71.84907470014878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,2,0,0,70.63666740013286,70.63666740013286,70.63666740013286,None,70.63666740013286,None,h,1,0.8288004000205547,70.63666740013286,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR,0,13,0.2735836998039609,1,1,,1,,,,,,,,,,,,73.34728160011582,None,73.34728160011582,None,74.3626728001982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,0,0,72.08088540006429,72.08088540006429,72.08088540006429,None,72.08088540006429,None,l,0,1.2086897999979556,72.08088540006429,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,i,CR,0,13,0.07330245568397364,1,1,,1,,,,,,,,,,,,74.92379890009761,None,74.92379890009761,None,75.2696195000317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,2,1,0,74.5969378000591,74.5969378000591,74.5969378000591,None,74.5969378000591,None,i,1,0.24494770006276667,74.5969378000591,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,u,CR,0,14,0.45241222357435995,1,1,,1,,,,,,,,,,,,76.5240243000444,None,76.5240243000444,None,76.84644670016132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,2,0,0,75.50615370017476,75.50615370017476,75.50615370017476,None,75.50615370017476,None,u,1,0.9354525001253933,75.50615370017476,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,l,CR,0,15,0.6876618368372835,1,1,,1,,,,,,,,,,,,80.19294190010987,None,80.19294190010987,None,80.54552020016126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,2,0,0,77.08103950018995,77.08103950018995,77.08103950018995,None,77.08103950018995,None,l,1,3.032742799958214,77.08103950018995,None,,,,,,,,,,,,,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,h,RT,0,0,1.2245312604779728,1,1,,1,,,,,,,,,,,,91.29554860014468,None,91.29554860014468,None,91.60515840002336,None,,,,,,,85.33897480019368,None,h,4.774611599976197,85.33897480019368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,1,0,0,90.14128570002504,90.14128570002504,90.14128570002504,None,90.14128570002504,None,h,1,1.1322157999966294,90.14128570002504,None,,,,,,,80.76486550015397,None,h,4.540825800038874,80.76486550015397,None,1,1,2020_Dec_04_1500,Context_Learning_new,2020.1.3,60.01197842621274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,i,RT,0,1,0.9126662603082443,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
